date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_win_rate,home_draw_rate,home_loss_rate,away_win_rate,away_draw_rate,away_loss_rate,home_goal_difference,away_goal_difference,home_recent_form,away_recent_form
1872-11-30,Scotland,England,0.0,0.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,0.0,0.0
1873-03-08,England,Scotland,4.0,2.0,Friendly,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.3333333333333333,0.3333333333333333
1874-03-07,Scotland,England,2.0,1.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,0.1666666666666666,0.6666666666666666
1875-03-06,England,Scotland,2.0,2.0,Friendly,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.4444444444444444,0.4444444444444444
1876-03-04,Scotland,England,3.0,0.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,0.4166666666666667,0.4166666666666667
1876-03-25,Scotland,Wales,4.0,0.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,25.683060109289617,19.672131147540984,54.644808743169406,0.8867469879518073,-0.7950819672131146,0.5333333333333333,0.0
1877-03-03,England,Scotland,1.0,3.0,Friendly,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.3333333333333333,0.6666666666666666
1877-03-05,Wales,Scotland,0.0,2.0,Friendly,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,38.901601830663616,21.73913043478261,39.359267734553775,0.1138888888888887,0.0825688073394494,0.0,0.8666666666666667
1878-03-02,Scotland,England,7.0,2.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,0.8666666666666667,0.2666666666666666
1878-03-23,Scotland,Wales,9.0,0.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,25.683060109289617,19.672131147540984,54.644808743169406,0.8867469879518073,-0.7950819672131146,1.0,0.0
1879-01-18,England,Wales,2.0,1.0,Friendly,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,25.683060109289617,19.672131147540984,54.644808743169406,1.4061930783242258,-0.7950819672131146,0.0666666666666666,0.0
1879-04-05,England,Scotland,5.0,4.0,Friendly,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.2666666666666666,1.0
1879-04-07,Wales,Scotland,0.0,3.0,Friendly,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,38.901601830663616,21.73913043478261,39.359267734553775,0.1138888888888887,0.0825688073394494,0.0,0.8
1880-03-13,Scotland,England,5.0,4.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,0.8,0.4
1880-03-15,Wales,England,2.0,3.0,Friendly,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,52.31053604436229,25.87800369685767,21.81146025878004,0.1138888888888887,1.0462962962962965,0.0,0.4
1880-03-27,Scotland,Wales,5.0,1.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,25.683060109289617,19.672131147540984,54.644808743169406,0.8867469879518073,-0.7950819672131146,0.8,0.0
1881-02-26,England,Wales,0.0,1.0,Friendly,Blackburn,England,False,61.88747731397459,21.960072595281307,16.152450090744104,25.683060109289617,19.672131147540984,54.644808743169406,1.4061930783242258,-0.7950819672131146,0.6,0.0
1881-03-12,England,Scotland,1.0,6.0,Friendly,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.6,0.8
1881-03-14,Wales,Scotland,1.0,5.0,Friendly,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,38.901601830663616,21.73913043478261,39.359267734553775,0.1138888888888887,0.0825688073394494,0.2,0.8
1882-02-18,Northern Ireland,England,0.0,13.0,Friendly,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,52.31053604436229,25.87800369685767,21.81146025878004,-0.3510324483775811,1.0462962962962965,0.0,0.4
1882-02-25,Wales,Northern Ireland,7.0,1.0,Friendly,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,18.52861035422343,23.43324250681199,58.03814713896458,0.1138888888888887,-1.1825613079019073,0.2,0.0
1882-03-11,Scotland,England,5.0,1.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,1.0,0.4
1882-03-13,Wales,England,5.0,3.0,Friendly,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,52.31053604436229,25.87800369685767,21.81146025878004,0.1138888888888887,1.0462962962962965,0.4,0.4
1882-03-25,Scotland,Wales,5.0,0.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,25.683060109289617,19.672131147540984,54.644808743169406,0.8867469879518073,-0.7950819672131146,1.0,0.6
1883-02-03,England,Wales,5.0,0.0,Friendly,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,25.683060109289617,19.672131147540984,54.644808743169406,1.4061930783242258,-0.7950819672131146,0.2,0.6
1883-02-24,England,Northern Ireland,7.0,0.0,Friendly,Liverpool,England,False,61.88747731397459,21.960072595281307,16.152450090744104,18.52861035422343,23.43324250681199,58.03814713896458,1.4061930783242258,-1.1825613079019073,0.4,0.0
1883-03-10,England,Scotland,2.0,3.0,Friendly,Sheffield,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.6,1.0
1883-03-12,Wales,Scotland,0.0,3.0,Friendly,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,38.901601830663616,21.73913043478261,39.359267734553775,0.1138888888888887,0.0825688073394494,0.4,1.0
1883-03-17,Northern Ireland,Wales,1.0,1.0,Friendly,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,25.683060109289617,19.672131147540984,54.644808743169406,-0.3510324483775811,-0.7950819672131146,0.0,0.4
1884-01-26,Northern Ireland,Scotland,0.0,5.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,38.901601830663616,21.73913043478261,39.359267734553775,-0.3510324483775811,0.0825688073394494,0.0833333333333333,1.0
1884-02-09,Wales,Northern Ireland,6.0,0.0,British Home Championship,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,18.52861035422343,23.43324250681199,58.03814713896458,0.1138888888888887,-1.1825613079019073,0.2666666666666666,0.0666666666666666
1884-02-23,Northern Ireland,England,1.0,8.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,52.31053604436229,25.87800369685767,21.81146025878004,-0.3510324483775811,1.0462962962962965,0.0666666666666666,0.4
1884-03-15,Scotland,England,1.0,0.0,British Home Championship,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,1.0,0.6
1884-03-17,Wales,England,0.0,4.0,British Home Championship,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,52.31053604436229,25.87800369685767,21.81146025878004,0.1138888888888887,1.0462962962962965,0.2666666666666666,0.6
1884-03-29,Scotland,Wales,4.0,1.0,British Home Championship,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,25.683060109289617,19.672131147540984,54.644808743169406,0.8867469879518073,-0.7950819672131146,1.0,0.2666666666666666
1885-02-28,England,Northern Ireland,4.0,0.0,British Home Championship,Manchester,England,False,61.88747731397459,21.960072595281307,16.152450090744104,18.52861035422343,23.43324250681199,58.03814713896458,1.4061930783242258,-1.1825613079019073,0.6,0.0666666666666666
1885-03-14,England,Wales,1.0,1.0,British Home Championship,Blackburn,England,False,61.88747731397459,21.960072595281307,16.152450090744104,25.683060109289617,19.672131147540984,54.644808743169406,1.4061930783242258,-0.7950819672131146,0.6,0.2666666666666666
1885-03-14,Scotland,Northern Ireland,8.0,2.0,British Home Championship,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,18.52861035422343,23.43324250681199,58.03814713896458,0.8867469879518073,-1.1825613079019073,1.0,0.0666666666666666
1885-03-21,England,Scotland,1.0,1.0,British Home Championship,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.6666666666666666,1.0
1885-03-23,Wales,Scotland,1.0,8.0,British Home Championship,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,38.901601830663616,21.73913043478261,39.359267734553775,0.1138888888888887,0.0825688073394494,0.3333333333333333,0.8666666666666667
1885-04-11,Northern Ireland,Wales,2.0,8.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,25.683060109289617,19.672131147540984,54.644808743169406,-0.3510324483775811,-0.7950819672131146,0.0,0.2666666666666666
1885-11-28,United States,Canada,0.0,1.0,Friendly,Newark,United States,False,54.18326693227091,21.51394422310757,24.30278884462152,30.19607843137255,24.31372549019608,45.490196078431374,0.7374749498997997,-0.3764705882352941,0.0,0.0
1886-02-27,Wales,Northern Ireland,5.0,0.0,British Home Championship,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,18.52861035422343,23.43324250681199,58.03814713896458,0.1138888888888887,-1.1825613079019073,0.2666666666666666,0.0
1886-03-13,Northern Ireland,England,1.0,6.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,52.31053604436229,25.87800369685767,21.81146025878004,-0.3510324483775811,1.0462962962962965,0.0,0.5333333333333333
1886-03-20,Northern Ireland,Scotland,2.0,7.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,38.901601830663616,21.73913043478261,39.359267734553775,-0.3510324483775811,0.0825688073394494,0.0,0.8666666666666667
1886-03-27,Scotland,England,1.0,1.0,British Home Championship,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,0.8666666666666667,0.7333333333333333
1886-03-29,Wales,England,1.0,3.0,British Home Championship,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,52.31053604436229,25.87800369685767,21.81146025878004,0.1138888888888887,1.0462962962962965,0.4666666666666667,0.6
1886-04-10,Scotland,Wales,4.0,1.0,British Home Championship,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,25.683060109289617,19.672131147540984,54.644808743169406,0.8867469879518073,-0.7950819672131146,0.7333333333333333,0.4666666666666667
1886-11-25,United States,Canada,3.0,2.0,Friendly,Newark,United States,False,54.18326693227091,21.51394422310757,24.30278884462152,30.19607843137255,24.31372549019608,45.490196078431374,0.7374749498997997,-0.3764705882352941,0.0,1.0
1887-02-05,England,Northern Ireland,7.0,0.0,British Home Championship,Sheffield,England,False,61.88747731397459,21.960072595281307,16.152450090744104,18.52861035422343,23.43324250681199,58.03814713896458,1.4061930783242258,-1.1825613079019073,0.6,0.0
1887-02-19,Scotland,Northern Ireland,4.0,1.0,British Home Championship,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,18.52861035422343,23.43324250681199,58.03814713896458,0.8867469879518073,-1.1825613079019073,0.7333333333333333,0.0
1887-02-26,England,Wales,4.0,0.0,British Home Championship,London,England,False,61.88747731397459,21.960072595281307,16.152450090744104,25.683060109289617,19.672131147540984,54.644808743169406,1.4061930783242258,-0.7950819672131146,0.7333333333333333,0.4
1887-03-12,Northern Ireland,Wales,4.0,1.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,25.683060109289617,19.672131147540984,54.644808743169406,-0.3510324483775811,-0.7950819672131146,0.0,0.4
1887-03-19,England,Scotland,2.0,3.0,British Home Championship,Blackburn,England,False,61.88747731397459,21.960072595281307,16.152450090744104,38.901601830663616,21.73913043478261,39.359267734553775,1.4061930783242258,0.0825688073394494,0.8666666666666667,0.8666666666666667
1887-03-21,Wales,Scotland,0.0,2.0,British Home Championship,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,38.901601830663616,21.73913043478261,39.359267734553775,0.1138888888888887,0.0825688073394494,0.2,0.8666666666666667
1888-02-04,England,Wales,5.0,1.0,British Home Championship,Crewe,England,False,61.88747731397459,21.960072595281307,16.152450090744104,25.683060109289617,19.672131147540984,54.644808743169406,1.4061930783242258,-0.7950819672131146,0.6666666666666666,0.0
1888-03-03,Wales,Northern Ireland,11.0,0.0,British Home Championship,Wrexham,Wales,False,38.88888888888889,25.833333333333336,35.27777777777778,18.52861035422343,23.43324250681199,58.03814713896458,0.1138888888888887,-1.1825613079019073,0.0,0.2
1888-03-10,Scotland,Wales,5.0,1.0,British Home Championship,Edinburgh,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,25.683060109289617,19.672131147540984,54.644808743169406,0.8867469879518073,-0.7950819672131146,0.8666666666666667,0.2
1888-03-17,Scotland,England,0.0,5.0,British Home Championship,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,52.31053604436229,25.87800369685767,21.81146025878004,0.8867469879518073,1.0462962962962965,1.0,0.8
1888-03-24,Northern Ireland,Scotland,2.0,10.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,38.901601830663616,21.73913043478261,39.359267734553775,-0.3510324483775811,0.0825688073394494,0.2,0.8
1888-04-07,Northern Ireland,England,1.0,5.0,British Home Championship,Belfast,Ireland,False,34.51327433628318,21.82890855457228,43.65781710914455,52.31053604436229,25.87800369685767,21.81146025878004,-0.3510324483775811,1.0462962962962965,0.2,0.8
1888-09-19,Scotland,Canada,4.0,0.0,Friendly,Glasgow,Scotland,False,55.63549160671462,21.58273381294964,22.78177458033573,30.19607843137255,24.31372549019608,45.490196078431374,0.8867469879518073,-0.3764705882352941,0.8,0.5
